Community Area	Community Name	Latitude	Longitude
36	Oakland	41.826516	-87.609989
37	Fuller Park	41.79476	-87.629295
37	Fuller Park	41.811804	-87.632093
37	Fuller Park	41.794675	-87.631345
37	Fuller Park	41.801619	-87.632563
37	Fuller Park	41.811606	-87.633173
37	Fuller Park	41.815883	-87.633718
37	Fuller Park	41.802183	-87.630548
37	Fuller Park	41.802039	-87.63054
38	Grand Boulevard	41.80209	-87.622105
38	Grand Boulevard	41.801975	-87.625942
38	Grand Boulevard	41.809093	-87.626869
38	Grand Boulevard	41.809497	-87.618997
38	Grand Boulevard	41.816685	-87.618223
38	Grand Boulevard	41.802221	-87.618457
38	Grand Boulevard	41.802221	-87.618457
38	Grand Boulevard	41.809085	-87.627384
38	Grand Boulevard	41.823648	-87.62635
38	Grand Boulevard	41.822827	-87.616486
38	Grand Boulevard	41.821793	-87.621371
38	Grand Boulevard	41.819067	-87.626417
38	Grand Boulevard	41.818089	-87.611867
38	Grand Boulevard	41.816333	-87.616312
38	Grand Boulevard	41.816418	-87.606843
38	Grand Boulevard	41.814575	-87.608461
38	Grand Boulevard	41.814445	-87.616265
38	Grand Boulevard	41.814246	-87.626018
38	Grand Boulevard	41.812508	-87.606781
38	Grand Boulevard	41.807265	-87.622613
38	Grand Boulevard	41.806389	-87.624191
38	Grand Boulevard	41.805404	-87.624536
38	Grand Boulevard	41.805248	-87.606646
38	Grand Boulevard	41.805218	-87.609076
38	Grand Boulevard	41.804914	-87.624528
38	Grand Boulevard	41.804566	-87.626134
38	Grand Boulevard	41.802182	-87.614023
38	Grand Boulevard	41.803773	-87.621138
38	Grand Boulevard	41.809319	-87.612921
38	Grand Boulevard	41.816847	-87.613294
38	Grand Boulevard	41.822839	-87.609525
38	Grand Boulevard	41.809652	-87.607338
39	Kenwood	41.809728	-87.600232
39	Kenwood	41.811326	-87.598645
39	Kenwood	41.809753	-87.59854
39	Kenwood	41.809754	-87.598464
39	Kenwood	41.814697	-87.598006
39	Kenwood	41.808808	-87.592871
39	Kenwood	41.808808	-87.592871
39	Kenwood	41.808808	-87.592871
39	Kenwood	41.804336	-87.59414
39	Kenwood	41.802526	-87.591684
39	Kenwood	41.809797	-87.591824
39	Kenwood	41.815257	-87.603855
39	Kenwood	41.814598	-87.606454
39	Kenwood	41.813757	-87.596744
39	Kenwood	41.813757	-87.596744
39	Kenwood	41.814228	-87.603831
39	Kenwood	41.814228	-87.603831
39	Kenwood	41.813952	-87.604626
39	Kenwood	41.811165	-87.606384
39	Kenwood	41.80663	-87.587479
39	Kenwood	41.808957	-87.601471
39	Kenwood	41.806924	-87.593348
39	Kenwood	41.805249	-87.589128
39	Kenwood	41.803857	-87.590338
39	Kenwood	41.803857	-87.590338
39	Kenwood	41.808738	-87.606387
39	Kenwood	41.808738	-87.606387
40	Washington Park	41.8019	-87.625808
40	Washington Park	41.794247	-87.621758
40	Washington Park	41.794757	-87.625519
40	Washington Park	41.780158	-87.624668
40	Washington Park	41.793991	-87.61888
40	Washington Park	41.794344	-87.619062
40	Washington Park	41.794313	-87.618665
40	Washington Park	41.794886	-87.617415
40	Washington Park	41.793769	-87.616308
40	Washington Park	41.799588	-87.626003
40	Washington Park	41.799049	-87.625557
40	Washington Park	41.798015	-87.620745
40	Washington Park	41.793592	-87.615772
40	Washington Park	41.802034	-87.612284
40	Washington Park	41.788148	-87.625344
40	Washington Park	41.781189	-87.623568
40	Washington Park	41.791544	-87.606838
40	Washington Park	41.791544	-87.606838
40	Washington Park	41.791544	-87.606838
41	Hyde Park	41.793383	-87.597777
41	Hyde Park	41.795171	-87.59735
41	Hyde Park	41.799598	-87.59612
41	Hyde Park	41.799597	-87.595992
41	Hyde Park	41.799593	-87.595736
41	Hyde Park	41.799397	-87.594936
41	Hyde Park	41.791331	-87.593923
41	Hyde Park	41.791332	-87.59382
41	Hyde Park	41.794918	-87.591845
41	Hyde Park	41.787983	-87.592468
41	Hyde Park	41.799399	-87.592391
41	Hyde Park	41.799359	-87.592234
41	Hyde Park	41.799645	-87.591103
41	Hyde Park	41.799648	-87.59085
41	Hyde Park	41.799667	-87.589853
41	Hyde Park	41.799399	-87.58981
41	Hyde Park	41.799649	-87.588907
41	Hyde Park	41.791467	-87.588852
41	Hyde Park	41.799423	-87.588117
41	Hyde Park	41.79538	-87.588061
41	Hyde Park	41.799656	-87.587924
41	Hyde Park	41.799461	-87.587921
41	Hyde Park	41.787746	-87.587854
41	Hyde Park	41.795283	-87.587632
41	Hyde Park	41.793501	-87.586211
41	Hyde Park	41.79351	-87.586189
41	Hyde Park	41.799704	-87.586817
41	Hyde Park	41.793477	-87.585203
41	Hyde Park	41.795117	-87.585248
41	Hyde Park	41.799448	-87.585975
41	Hyde Park	41.799736	-87.585077
41	Hyde Park	41.795352	-87.584849
41	Hyde Park	41.795086	-87.584612
41	Hyde Park	41.799606	-87.584009
41	Hyde Park	41.802299	-87.587969
41	Hyde Park	41.801089	-87.584791
41	Hyde Park	41.800493	-87.588547
41	Hyde Park	41.800369	-87.584109
41	Hyde Park	41.799358	-87.590596
41	Hyde Park	41.799338	-87.591934
41	Hyde Park	41.799468	-87.584206
41	Hyde Park	41.797485	-87.580597
41	Hyde Park	41.795466	-87.578942
41	Hyde Park	41.795526	-87.580677
41	Hyde Park	41.795526	-87.580677
41	Hyde Park	41.79501	-87.585584
41	Hyde Park	41.795015	-87.585223
41	Hyde Park	41.795	-87.584113
41	Hyde Park	41.795	-87.584113
41	Hyde Park	41.792947	-87.606014
41	Hyde Park	41.792662	-87.594685
41	Hyde Park	41.792299	-87.580369
41	Hyde Park	41.790206	-87.601069
41	Hyde Park	41.790206	-87.601069
41	Hyde Park	41.793282	-87.60455
41	Hyde Park	41.793282	-87.60455
42	Woodlawn	41.88082	-87.62064
42	Woodlawn	41.780621	-87.596033
42	Woodlawn	41.780621	-87.596033
42	Woodlawn	41.785918	-87.594358
42	Woodlawn	41.780667	-87.594212
42	Woodlawn	41.785919	-87.594205
42	Woodlawn	41.785941	-87.590871
42	Woodlawn	41.77986	-87.589453
42	Woodlawn	41.780728	-87.587566
42	Woodlawn	41.780324	-87.615468
42	Woodlawn	41.773095	-87.612886
42	Woodlawn	41.773163	-87.611465
42	Woodlawn	41.79338	-87.585359
42	Woodlawn	41.785385	-87.608688
42	Woodlawn	41.784195	-87.590481
42	Woodlawn	41.79338	-87.585359
42	Woodlawn	41.783288	-87.604557
42	Woodlawn	41.783386	-87.602539
42	Woodlawn	41.78203	-87.597681
42	Woodlawn	41.782286	-87.586624
42	Woodlawn	41.77334	-87.585069
42	Woodlawn	41.781413	-87.596038
42	Woodlawn	41.78072	-87.574739
42	Woodlawn	41.78835	-87.577939
42	Woodlawn	41.78614	-87.577599
42	Woodlawn	41.77911	-87.579799
42	Woodlawn	41.779924	-87.586616
42	Woodlawn	41.779484	-87.596028
42	Woodlawn	41.779391	-87.605711
42	Woodlawn	41.778825	-87.579842
42	Woodlawn	41.780581	-87.574562
42	Woodlawn	41.77857	-87.586229
42	Woodlawn	41.778637	-87.589729
42	Woodlawn	41.777793	-87.572103
42	Woodlawn	41.775904	-87.609301
42	Woodlawn	41.774045	-87.594322
42	Woodlawn	41.881669	-87.62606
42	Woodlawn	41.780506	-87.607519
42	Woodlawn	41.780266	-87.606969
42	Woodlawn	41.779574	-87.604524
42	Woodlawn	41.777792	-87.604524
42	Woodlawn	41.780589	-87.602198
43	South Shore	41.767683	-87.590406
43	South Shore	41.76577	-87.588025
43	South Shore	41.762265	-87.585469
43	South Shore	41.762265	-87.585469
43	South Shore	41.762268	-87.585356
43	South Shore	41.76626	-87.584171
43	South Shore	41.75893	-87.582861
43	South Shore	41.751587	-87.582017
43	South Shore	41.765318	-87.581793
43	South Shore	41.75163	-87.580739
43	South Shore	41.765057	-87.581418
43	South Shore	41.765061	-87.581229
43	South Shore	41.76528	-87.576869
43	South Shore	41.76586	-87.578668
43	South Shore	41.76586	-87.578603
43	South Shore	41.751714	-87.577002
43	South Shore	41.765101	-87.576628
43	South Shore	41.7651	-87.576577
43	South Shore	41.766333	-87.576154
43	South Shore	41.751708	-87.575836
43	South Shore	41.766366	-87.575287
43	South Shore	41.766366	-87.575287
43	South Shore	41.766325	-87.573702
43	South Shore	41.763562	-87.574219
43	South Shore	41.766389	-87.572974
43	South Shore	41.751847	-87.56726
43	South Shore	41.765918	-87.567287
43	South Shore	41.758878	-87.564225
43	South Shore	41.76169	-87.562257
43	South Shore	41.758905	-87.562188
43	South Shore	41.758275	-87.558841
43	South Shore	41.754006	-87.549049
43	South Shore	41.773259	-87.576664
43	South Shore	41.773046	-87.566758
43	South Shore	41.769269	-87.585782
43	South Shore	41.768965	-87.583015
43	South Shore	41.769049	-87.572867
43	South Shore	41.767093	-87.576504
43	South Shore	41.766764	-87.566289
43	South Shore	41.766746	-87.566289
43	South Shore	41.766746	-87.566289
43	South Shore	41.766461	-87.566282
43	South Shore	41.766206	-87.562789
43	South Shore	41.765955	-87.576223
43	South Shore	41.766032	-87.564638
43	South Shore	41.765316	-87.566315
43	South Shore	41.765088	-87.565918
43	South Shore	41.764953	-87.565797
43	South Shore	41.761643	-87.583722
43	South Shore	41.76206	-87.558862
43	South Shore	41.759876	-87.590638
43	South Shore	41.759635	-87.577201
43	South Shore	41.758028	-87.585672
43	South Shore	41.75775	-87.585618
43	South Shore	41.756444	-87.579556
43	South Shore	41.754762	-87.557197
44	Chatham	41.736354	-87.626741
44	Chatham	41.736223	-87.626737
44	Chatham	41.743916	-87.598786
44	Chatham	41.750837	-87.626033
44	Chatham	41.736171	-87.625734
44	Chatham	41.750712	-87.629888
44	Chatham	41.750712	-87.629949
44	Chatham	41.743869	-87.619242
44	Chatham	41.739986	-87.617645
44	Chatham	41.750683	-87.633273
44	Chatham	41.735178	-87.615419
44	Chatham	41.748854	-87.634557
44	Chatham	41.73034	-87.611734
44	Chatham	41.751058	-87.611439
44	Chatham	41.728525	-87.608231
44	Chatham	41.735828	-87.606981
44	Chatham	41.751103	-87.607432
44	Chatham	41.7507	-87.627213
44	Chatham	41.751045	-87.614888
44	Chatham	41.748868	-87.605357
44	Chatham	41.745596	-87.604893
44	Chatham	41.745834	-87.631562
44	Chatham	41.744271	-87.635735
44	Chatham	41.744746	-87.605231
44	Chatham	41.743616	-87.61457
44	Chatham	41.741957	-87.604839
44	Chatham	41.741209	-87.604778
44	Chatham	41.72951	-87.603739
44	Chatham	41.740086	-87.604743
44	Chatham	41.739533	-87.604728
44	Chatham	41.739059	-87.620862
44	Chatham	41.739236	-87.605081
44	Chatham	41.738409	-87.604822
44	Chatham	41.737417	-87.60503
44	Chatham	41.731767	-87.604899
44	Chatham	41.736783	-87.602241
44	Chatham	41.729863	-87.60448
44	Chatham	41.729863	-87.60448
44	Chatham	41.727319	-87.604787
45	Avalon Park	41.736969	-87.587714
45	Avalon Park	41.73621	-87.583786
45	Avalon Park	41.737054	-87.583998
45	Avalon Park	41.74346	-87.582577
45	Avalon Park	41.736189	-87.581973
45	Avalon Park	41.73715	-87.57319
45	Avalon Park	41.73715	-87.57319
45	Avalon Park	41.73715	-87.57319
45	Avalon Park	41.748755	-87.59158
45	Avalon Park	41.748775	-87.591537
45	Avalon Park	41.740433	-87.585849
45	Avalon Park	41.739462	-87.580794
45	Avalon Park	41.739287	-87.585091
45	Avalon Park	41.738473	-87.585851
46	South Chicago	41.751494	-87.580771
46	South Chicago	41.751494	-87.580771
46	South Chicago	41.746144	-87.565443
46	South Chicago	41.751649	-87.562331
46	South Chicago	41.744647	-87.562109
46	South Chicago	41.733781	-87.557793
46	South Chicago	41.733781	-87.557793
46	South Chicago	41.728359	-87.552924
46	South Chicago	41.733846	-87.552494
46	South Chicago	41.744781	-87.55239
46	South Chicago	41.7281	-87.551924
46	South Chicago	41.743534	-87.55109
46	South Chicago	41.729922	-87.550743
46	South Chicago	41.729929	-87.550308
46	South Chicago	41.729964	-87.549645
46	South Chicago	41.72813	-87.549475
46	South Chicago	41.728132	-87.54931
46	South Chicago	41.743346	-87.550582
46	South Chicago	41.730143	-87.548423
46	South Chicago	41.726587	-87.548228
46	South Chicago	41.730218	-87.546758
46	South Chicago	41.751683	-87.553014
46	South Chicago	41.749519	-87.568831
46	South Chicago	41.748868	-87.574874
46	South Chicago	41.747376	-87.579589
46	South Chicago	41.746075	-87.565956
46	South Chicago	41.741876	-87.565914
46	South Chicago	41.741897	-87.543162
46	South Chicago	41.733537	-87.551513
46	South Chicago	41.733543	-87.551152
46	South Chicago	41.73341	-87.54454
46	South Chicago	41.733044	-87.555652
46	South Chicago	41.732981	-87.551134
46	South Chicago	41.732951	-87.551133
46	South Chicago	41.731694	-87.551093
46	South Chicago	41.730928	-87.549667
46	South Chicago	41.730835	-87.551431
46	South Chicago	41.729587	-87.552424
46	South Chicago	41.729302	-87.551393
46	South Chicago	41.727294	-87.548237
47	Burnside	41.722116	-87.604387
47	Burnside	41.728831	-87.596335
48	Calumet Heights	41.733062	-87.589725
48	Calumet Heights	41.736827	-87.586743
48	Calumet Heights	41.73585	-87.583389
48	Calumet Heights	41.72614	-87.5823
48	Calumet Heights	41.72614	-87.5823
48	Calumet Heights	41.73523	-87.575659
48	Calumet Heights	41.726357	-87.567384
48	Calumet Heights	41.726199	-87.559252
48	Calumet Heights	41.7367	-87.585815
48	Calumet Heights	41.73448	-87.585766
48	Calumet Heights	41.729536	-87.576553
48	Calumet Heights	41.729546	-87.575355
48	Calumet Heights	41.727176	-87.5753
49	Roseland	41.711548	-87.620169
49	Roseland	41.7083	-87.61984
49	Roseland	41.703134	-87.62085
49	Roseland	41.700888	-87.621037
49	Roseland	41.692488	-87.620678
49	Roseland	41.692488	-87.620678
49	Roseland	41.691502	-87.626123
49	Roseland	41.699711	-87.627957
49	Roseland	41.698856	-87.621065
49	Roseland	41.697793	-87.62103
49	Roseland	41.697001	-87.639901
49	Roseland	41.694364	-87.620715
49	Roseland	41.693276	-87.621186
49	Roseland	41.692403	-87.621205
49	Roseland	41.692158	-87.621199
49	Roseland	41.692133	-87.620838
49	Roseland	41.692044	-87.620836
49	Roseland	41.691346	-87.6421
49	Roseland	41.690666	-87.622923
49	Roseland	41.690531	-87.621196
49	Roseland	41.690441	-87.620827
49	Roseland	41.690092	-87.637636
49	Roseland	41.690099	-87.621192
49	Roseland	41.690051	-87.621184
49	Roseland	41.690036	-87.622857
49	Roseland	41.689638	-87.642034
49	Roseland	41.689517	-87.621185
49	Roseland	41.688872	-87.620879
49	Roseland	41.687767	-87.621138
49	Roseland	41.686671	-87.633548
49	Roseland	41.686642	-87.633547
49	Roseland	41.686405	-87.641945
49	Roseland	41.686405	-87.641945
49	Roseland	41.696967	-87.626143
49	Roseland	41.692666	-87.626385
49	Roseland	41.692663	-87.62662
49	Roseland	41.706181	-87.61969
49	Roseland	41.721787	-87.624939
49	Roseland	41.685475	-87.617893
49	Roseland	41.692535	-87.617711
49	Roseland	41.704502	-87.629043
49	Roseland	41.707409	-87.617155
49	Roseland	41.707411	-87.617015
49	Roseland	41.692822	-87.616752
49	Roseland	41.692822	-87.616752
49	Roseland	41.692571	-87.615775
49	Roseland	41.713311	-87.631095
49	Roseland	41.70633	-87.630936
49	Roseland	41.690012	-87.622285
49	Roseland	41.691808	-87.622825
49	Roseland	41.685444	-87.622739
49	Roseland	41.692413	-87.633039
49	Roseland	41.692622	-87.612957
49	Roseland	41.691521	-87.624371
49	Roseland	41.721696	-87.622278
49	Roseland	41.692303	-87.635478
49	Roseland	41.691552	-87.621958
49	Roseland	41.706868	-87.637208
49	Roseland	41.702869	-87.637995
49	Roseland	41.69154	-87.622753
49	Roseland	41.725186	-87.623654
49	Roseland	41.721836	-87.614079
49	Roseland	41.718957	-87.62067
49	Roseland	41.718957	-87.62067
50	Pullman	41.712854	-87.59227
50	Pullman	41.712854	-87.59227
50	Pullman	41.702472	-87.606477
50	Pullman	41.692645	-87.609758
50	Pullman	41.69173	-87.608513
50	Pullman	41.691488	-87.608561
50	Pullman	41.690014	-87.605743
50	Pullman	41.692866	-87.605912
50	Pullman	41.706656	-87.605959
50	Pullman	41.706665	-87.60534
50	Pullman	41.707622	-87.60355
50	Pullman	41.707622	-87.60355
50	Pullman	41.707356	-87.603349
50	Pullman	41.707356	-87.603349
50	Pullman	41.717567	-87.596856
50	Pullman	41.716172	-87.60435
51	South Deering	41.70838	-87.581455
51	South Deering	41.709534	-87.566737
51	South Deering	41.7092	-87.552366
51	South Deering	41.703509	-87.559797
51	South Deering	41.700168	-87.562148
51	South Deering	41.700168	-87.562148
51	South Deering	41.700168	-87.562148
51	South Deering	41.708039	-87.577937
51	South Deering	41.720476	-87.577512
51	South Deering	41.72172	-87.573879
51	South Deering	41.718099	-87.572677
51	South Deering	41.704672	-87.565519
51	South Deering	41.713437	-87.564405
51	South Deering	41.722484	-87.565738
51	South Deering	41.72228	-87.584943
51	South Deering	41.718502	-87.571151
51	South Deering	41.718353	-87.564459
51	South Deering	41.717059	-87.559986
52	East Side	41.712353	-87.53545
52	East Side	41.712291	-87.535134
52	East Side	41.710922	-87.535094
52	East Side	41.709832	-87.534238
52	East Side	41.709948	-87.535365
52	East Side	41.70914	-87.535447
52	East Side	41.709081	-87.535447
52	East Side	41.707339	-87.535124
52	East Side	41.705889	-87.535124
52	East Side	41.705281	-87.535124
52	East Side	41.704373	-87.53544
52	East Side	41.70405	-87.535082
52	East Side	41.703904	-87.535443
52	East Side	41.703758	-87.535444
52	East Side	41.703728	-87.535083
52	East Side	41.703581	-87.535084
52	East Side	41.703542	-87.536634
52	East Side	41.703524	-87.535445
52	East Side	41.702395	-87.535447
52	East Side	41.702045	-87.535085
52	East Side	41.69875	-87.533011
52	East Side	41.699008	-87.542833
52	East Side	41.702681	-87.540655
52	East Side	41.702616	-87.538744
52	East Side	41.688097	-87.537474
52	East Side	41.688097	-87.537474
52	East Side	41.688097	-87.537474
52	East Side	41.702599	-87.535983
52	East Side	41.68802	-87.536005
52	East Side	41.70287	-87.535861
52	East Side	41.702567	-87.535053
52	East Side	41.70256	-87.534971
52	East Side	41.691979	-87.534912
52	East Side	41.70256	-87.534888
52	East Side	41.70261	-87.533531
52	East Side	41.702771	-87.52641
52	East Side	41.717601	-87.531449
53	West Pullman	41.672371	-87.649842
53	West Pullman	41.685177	-87.620951
53	West Pullman	41.684247	-87.655311
53	West Pullman	41.684261	-87.620872
53	West Pullman	41.68359	-87.645068
53	West Pullman	41.681026	-87.647048
53	West Pullman	41.67973	-87.613989
53	West Pullman	41.679477	-87.620366
53	West Pullman	41.67711	-87.635677
53	West Pullman	41.66988	-87.634246
53	West Pullman	41.66482	-87.638876
53	West Pullman	41.681128	-87.655064
53	West Pullman	41.6798	-87.616344
53	West Pullman	41.670563	-87.632188
53	West Pullman	41.685215	-87.621846
53	West Pullman	41.678014	-87.636097
54	Riverdale	41.659014	-87.610723
54	Riverdale	41.657627	-87.591959
54	Riverdale	41.657627	-87.591959
54	Riverdale	41.655139	-87.597597
54	Riverdale	41.655142	-87.597171
55	Hegewisch	41.681136	-87.54029
55	Hegewisch	41.65899	-87.549728
55	Hegewisch	41.65899	-87.549728
55	Hegewisch	41.658962	-87.548528
55	Hegewisch	41.656961	-87.548521
55	Hegewisch	41.655201	-87.546942
55	Hegewisch	41.654445	-87.546081
55	Hegewisch	41.65349	-87.546088
55	Hegewisch	41.653444	-87.547004
55	Hegewisch	41.653153	-87.547274
55	Hegewisch	41.653153	-87.547004
55	Hegewisch	41.653037	-87.547274
55	Hegewisch	41.652949	-87.547274
55	Hegewisch	41.652927	-87.546085
55	Hegewisch	41.651633	-87.537304
55	Hegewisch	41.651613	-87.545721
55	Hegewisch	41.651419	-87.547321
55	Hegewisch	41.645198	-87.541845
55	Hegewisch	41.65717	-87.552594
56	Garfield Ridge	41.785894	-87.738031
56	Garfield Ridge	41.785894	-87.738031
56	Garfield Ridge	41.808651	-87.745787
56	Garfield Ridge	41.807774	-87.740834
56	Garfield Ridge	41.799463	-87.759848
56	Garfield Ridge	41.799177	-87.740314
56	Garfield Ridge	41.795315	-87.791452
56	Garfield Ridge	41.79823	-87.744952
56	Garfield Ridge	41.792809	-87.8001
56	Garfield Ridge	41.791662	-87.762417
56	Garfield Ridge	41.79045	-87.779207
56	Garfield Ridge	41.79045	-87.779207
56	Garfield Ridge	41.797226	-87.751694
56	Garfield Ridge	41.787345	-87.741644
56	Garfield Ridge	41.796005	-87.759575
56	Garfield Ridge	41.794199	-87.771388
56	Garfield Ridge	41.794305	-87.772272
56	Garfield Ridge	41.79405	-87.774078
56	Garfield Ridge	41.798052	-87.77881
56	Garfield Ridge	41.790399	-87.780044
56	Garfield Ridge	41.790399	-87.780044
56	Garfield Ridge	41.790399	-87.780044
56	Garfield Ridge	41.792982	-87.780022
56	Garfield Ridge	41.792745	-87.78085
56	Garfield Ridge	41.792007	-87.793269
56	Garfield Ridge	41.792258	-87.794386
57	Archer Heights	41.807749	-87.722579
57	Archer Heights	41.800653	-87.723635
57	Archer Heights	41.805094	-87.722082
57	Archer Heights	41.804977	-87.722079
57	Archer Heights	41.804487	-87.719584
57	Archer Heights	41.803822	-87.73551
57	Archer Heights	41.803088	-87.721888
57	Archer Heights	41.803088	-87.721888
57	Archer Heights	41.800288	-87.728072
57	Archer Heights	41.800288	-87.728072
57	Archer Heights	41.800514	-87.731802
58	Brighton Park	41.80766	-87.685081
58	Brighton Park	41.807656	-87.68528
58	Brighton Park	41.807652	-87.685479
58	Brighton Park	41.824893	-87.687141
58	Brighton Park	41.807644	-87.685878
58	Brighton Park	41.808232	-87.68857
58	Brighton Park	41.81556	-87.702426
58	Brighton Park	41.80692	-87.706911
58	Brighton Park	41.829041	-87.69249
58	Brighton Park	41.822719	-87.689918
58	Brighton Park	41.820561	-87.693422
58	Brighton Park	41.818485	-87.704182
58	Brighton Park	41.818845	-87.694711
58	Brighton Park	41.817353	-87.699199
58	Brighton Park	41.817111	-87.699023
58	Brighton Park	41.816894	-87.704128
58	Brighton Park	41.816477	-87.700639
58	Brighton Park	41.816241	-87.700457
58	Brighton Park	41.816503	-87.689724
58	Brighton Park	41.81601	-87.700878
58	Brighton Park	41.815242	-87.702651
58	Brighton Park	41.813098	-87.684738
58	Brighton Park	41.808987	-87.68459
58	Brighton Park	41.808053	-87.703905
59	McKinley Park	41.823324	-87.659951
59	McKinley Park	41.830261	-87.674357
59	McKinley Park	41.823258	-87.675488
59	McKinley Park	41.830241	-87.67614
59	McKinley Park	41.823185	-87.680473
59	McKinley Park	41.823185	-87.680473
59	McKinley Park	41.823154	-87.683214
59	McKinley Park	41.836195	-87.665889
59	McKinley Park	41.83177	-87.678806
59	McKinley Park	41.83177	-87.678806
59	McKinley Park	41.83177	-87.678806
59	McKinley Park	41.831684	-87.681226
59	McKinley Park	41.831567	-87.675419
59	McKinley Park	41.830868	-87.685094
59	McKinley Park	41.829884	-87.671403
59	McKinley Park	41.827344	-87.682918
59	McKinley Park	41.825533	-87.685838
59	McKinley Park	41.825747	-87.667648
60	Bridgeport	41.830539	-87.651757
60	Bridgeport	41.830787	-87.653817
60	Bridgeport	41.844277	-87.6605
60	Bridgeport	41.842252	-87.652837
60	Bridgeport	41.841778	-87.657517
60	Bridgeport	41.841496	-87.657611
60	Bridgeport	41.841262	-87.649378
60	Bridgeport	41.841262	-87.649378
60	Bridgeport	41.841161	-87.658679
60	Bridgeport	41.839811	-87.646391
60	Bridgeport	41.839507	-87.646483
60	Bridgeport	41.839283	-87.654482
60	Bridgeport	41.839257	-87.653777
60	Bridgeport	41.839257	-87.653777
60	Bridgeport	41.837889	-87.643985
60	Bridgeport	41.837889	-87.643985
60	Bridgeport	41.837158	-87.641553
60	Bridgeport	41.835658	-87.646049
60	Bridgeport	41.836026	-87.650963
60	Bridgeport	41.835827	-87.650903
60	Bridgeport	41.835394	-87.655768
60	Bridgeport	41.835336	-87.646402
60	Bridgeport	41.834678	-87.646062
60	Bridgeport	41.832374	-87.645077
60	Bridgeport	41.83247	-87.646253
60	Bridgeport	41.830603	-87.643464
60	Bridgeport	41.829885	-87.646224
60	Bridgeport	41.830055	-87.638942
60	Bridgeport	41.828952	-87.638798
60	Bridgeport	41.828368	-87.647832
60	Bridgeport	41.827496	-87.64586
60	Bridgeport	41.82695	-87.642525
60	Bridgeport	41.826294	-87.646179
60	Bridgeport	41.831011	-87.636674
60	Bridgeport	41.844348	-87.640506
60	Bridgeport	41.827259	-87.641275
60	Bridgeport	41.827259	-87.641275
60	Bridgeport	41.823604	-87.642434
60	Bridgeport	41.837971	-87.642831
60	Bridgeport	41.837961	-87.643103
60	Bridgeport	41.838178	-87.643964
60	Bridgeport	41.838178	-87.643964
60	Bridgeport	41.8382	-87.645322
60	Bridgeport	41.831911	-87.646392
60	Bridgeport	41.829809	-87.646264
60	Bridgeport	41.836374	-87.646369
60	Bridgeport	41.831642	-87.646386
61	New City	41.80859	-87.6561
61	New City	41.808746	-87.66026
61	New City	41.808771	-87.66176
61	New City	41.808712	-87.662679
61	New City	41.808558	-87.665052
61	New City	41.808447	-87.667542
61	New City	41.808431	-87.668898
61	New City	41.808429	-87.66901
61	New City	41.80864	-87.669974
61	New City	41.794047	-87.669592
61	New City	41.808672	-87.670813
61	New City	41.822989	-87.67548
61	New City	41.80478	-87.683749
61	New City	41.820147	-87.64568
61	New City	41.817615	-87.665268
61	New City	41.813404	-87.666486
61	New City	41.813404	-87.666486
61	New City	41.813333	-87.643416
61	New City	41.811958	-87.664862
61	New City	41.810246	-87.664825
61	New City	41.809892	-87.672086
61	New City	41.809892	-87.672086
61	New City	41.80994	-87.661522
61	New City	41.808884	-87.67513
61	New City	41.808556	-87.665025
61	New City	41.808368	-87.674857
61	New City	41.808298	-87.677303
61	New City	41.807725	-87.665969
61	New City	41.807725	-87.665969
61	New City	41.807713	-87.642876
61	New City	41.807502	-87.669988
61	New City	41.806126	-87.668371
61	New City	41.804432	-87.657743
61	New City	41.804381	-87.657742
61	New City	41.804071	-87.66745
61	New City	41.802849	-87.662202
61	New City	41.802823	-87.664631
61	New City	41.802761	-87.660987
61	New City	41.801088	-87.664879
61	New City	41.799605	-87.641464
61	New City	41.798456	-87.664516
61	New City	41.797439	-87.668504
61	New City	41.797532	-87.659986
61	New City	41.796951	-87.677913
61	New City	41.795245	-87.655078
61	New City	41.812381	-87.644633
61	New City	41.812381	-87.644633
61	New City	41.812381	-87.644633
62	West Elsdon	41.792507	-87.716436
62	West Elsdon	41.793435	-87.716575
62	West Elsdon	41.786049	-87.723645
62	West Elsdon	41.790603	-87.724017
62	West Elsdon	41.79304	-87.728214
62	West Elsdon	41.79304	-87.728214
62	West Elsdon	41.79304	-87.728214
62	West Elsdon	41.79482	-87.732112
62	West Elsdon	41.79482	-87.732112
62	West Elsdon	41.800111	-87.723537
62	West Elsdon	41.800043	-87.723173
62	West Elsdon	41.799282	-87.723149
62	West Elsdon	41.799426	-87.723515
62	West Elsdon	41.799426	-87.723515
62	West Elsdon	41.797244	-87.723377
62	West Elsdon	41.796319	-87.723415
63	Gage Park	41.80193	-87.680903
63	Gage Park	41.798974	-87.681909
63	Gage Park	41.798701	-87.682588
63	Gage Park	41.800908	-87.690802
63	Gage Park	41.79389	-87.69285
63	Gage Park	41.79351	-87.694129
63	Gage Park	41.793811	-87.694729
63	Gage Park	41.793651	-87.704504
63	Gage Park	41.793594	-87.704937
63	Gage Park	41.793307	-87.707702
63	Gage Park	41.802155	-87.685654
63	Gage Park	41.800765	-87.703816
63	Gage Park	41.800091	-87.703559
63	Gage Park	41.799742	-87.703549
63	Gage Park	41.796775	-87.683362
63	Gage Park	41.795222	-87.703719
63	Gage Park	41.794326	-87.703471
63	Gage Park	41.794639	-87.703767
63	Gage Park	41.79348	-87.703483
